entity_id	label	entity_family	reason
12169	Q6558417	person	raw_qid_label
12170	Q6558586	person	raw_qid_label
12171	Q6558721	person	raw_qid_label
12172	Q6563363	person	raw_qid_label
12173	Q6648630	person	raw_qid_label
12174	Q6660141	person	raw_qid_label
12175	Q6660678	person	raw_qid_label
12176	Q6665904	person	raw_qid_label
12177	Q6666946	person	raw_qid_label
12178	Q6668855	person	raw_qid_label
12179	Q6685735	person	raw_qid_label
12180	Q6687723	person	raw_qid_label
12181	Q6688754	person	raw_qid_label
12182	Q6688812	person	raw_qid_label
12183	Q6694988	person	raw_qid_label
12184	Q6695554	person	raw_qid_label
12185	Q6697263	person	raw_qid_label
12186	Q6698339	person	raw_qid_label
12187	Q6704678	person	raw_qid_label
12189	Q6708940	person	raw_qid_label
12192	Q6715723	organization	raw_qid_label
12193	Q6717298	organization	raw_qid_label
12194	Q6735645	person	raw_qid_label
12195	Q6739842	person	raw_qid_label
12196	Q6747844	organization	raw_qid_label
12197	Q6755435	person	raw_qid_label
12198	Q6755457	person	raw_qid_label
12199	Q6758206	person	raw_qid_label
12200	Q6758248	person	raw_qid_label
12201	Q6758665	person	raw_qid_label
12203	Q6761664	person	raw_qid_label
12204	Q6762257	person	raw_qid_label
12205	Q6762610	person	raw_qid_label
12206	Q6762965	person	raw_qid_label
12207	Q6763544	person	raw_qid_label
12208	Q6764839	person	raw_qid_label
12209	Q6765634	person	raw_qid_label
12210	Q6766915	person	raw_qid_label
12211	Q6767813	person	raw_qid_label
12212	Q6768281	person	raw_qid_label
12213	Q6768659	person	raw_qid_label
12214	Q6769788	person	raw_qid_label
12215	Q6770148	person	raw_qid_label
12216	Q6771579	person	raw_qid_label
12217	Q6771724	person	raw_qid_label
12218	Q6771765	person	raw_qid_label
12219	Q6774994	person	raw_qid_label
12220	Q6775009	person	raw_qid_label
12221	Q6776197	person	raw_qid_label
12222	Q6776613	person	raw_qid_label
12223	Q6778969	person	raw_qid_label
12224	Q6781964	person	raw_qid_label
12226	Q6785697	person	raw_qid_label
12227	Q6788483	person	raw_qid_label
12228	Q6788484	person	raw_qid_label
12230	Q6789080	person	raw_qid_label
12231	Q6792001	organization	raw_qid_label
12232	Q6793251	person	raw_qid_label
12233	Q6794015	person	raw_qid_label
12234	Q6794950	person	raw_qid_label
12238	Q6802974	person	raw_qid_label
12239	Q6805494	organization	raw_qid_label
12240	Q6810275	person	raw_qid_label
12241	Q6810902	person	raw_qid_label
12242	Q6812888	person	raw_qid_label
12244	Q6828266	person	raw_qid_label
12245	Q6829249	person	raw_qid_label
12246	Q6829578	person	raw_qid_label
12247	Q6829704	person	raw_qid_label
12248	Q6830708	person	raw_qid_label
12249	Q6830725	person	raw_qid_label
12250	Q6830997	person	raw_qid_label
12251	Q6831117	person	raw_qid_label
12252	Q6831891	person	raw_qid_label
12253	Q6831914	person	raw_qid_label
12254	Q6832757	person	raw_qid_label
12256	Q6834514	person	raw_qid_label
12258	Q6838193	person	raw_qid_label
12259	Q6838682	person	raw_qid_label
12260	Q6844959	person	raw_qid_label
12264	Q6852646	person	raw_qid_label
12265	Q6860499	person	raw_qid_label
12266	Q6862681	person	raw_qid_label
12267	Q6873344	person	raw_qid_label
12268	Q6873993	person	raw_qid_label
12269	Q6874403	person	raw_qid_label
12270	Q6878356	work	raw_qid_label
12271	Q6881218	person	raw_qid_label
12272	Q6883350	person	raw_qid_label
12273	Q6883741	person	raw_qid_label
12274	Q6884555	person	raw_qid_label
12275	Q6904803	person	raw_qid_label
12276	Q6912282	person	raw_qid_label
12277	Q6918837	person	raw_qid_label
12278	Q6928470	work	raw_qid_label
12279	Q6939142	person	raw_qid_label
12280	Q6939465	person	raw_qid_label
12281	Q6952746	organization	raw_qid_label
12282	Q6962740	person	raw_qid_label
12283	Q6963012	person	raw_qid_label
12284	Q6966069	work	raw_qid_label
12285	Q6968881	person	raw_qid_label
12286	Q6969392	person	raw_qid_label
12287	Q6972872	organization	raw_qid_label
12288	Q6990771	person	raw_qid_label
12289	Q6991628	person	raw_qid_label
12290	Q6999972	person	raw_qid_label
12291	Q7006678	organization	raw_qid_label
12292	Q7009848	organization	raw_qid_label
12293	Q7015142	organization	raw_qid_label
12294	Q7027007	person	raw_qid_label
12295	Q7029010	person	raw_qid_label
12297	Q7034649	person	raw_qid_label
12298	Q7037999	person	raw_qid_label
12299	Q7038163	person	raw_qid_label
12300	Q7051219	person	raw_qid_label
12301	Q7052053	person	raw_qid_label
12302	Q7052078	person	raw_qid_label
12303	Q7052613	person	raw_qid_label
12304	Q7053015	person	raw_qid_label
12306	Q7070760	work	raw_qid_label
12307	Q7071460	person	raw_qid_label
12308	Q7078856	person	raw_qid_label
12309	Q7087837	person	raw_qid_label
12310	Q7088027	person	raw_qid_label
12311	Q7088101	person	raw_qid_label
12312	Q7092748	organization	raw_qid_label
12313	Q7093943	person	raw_qid_label
12314	Q7107082	person	raw_qid_label
12315	Q7107456	person	raw_qid_label
12316	Q7109628	person	raw_qid_label
12317	Q7117176	person	raw_qid_label
12320	Q7127609	organization	raw_qid_label
12321	Q7129112	person	raw_qid_label
12322	Q7129298	person	raw_qid_label
12323	Q7143195	person	raw_qid_label
12324	Q7143495	person	raw_qid_label
12325	Q7143588	person	raw_qid_label
12326	Q7145567	person	raw_qid_label
12327	Q7145635	person	raw_qid_label
12328	Q7145788	person	raw_qid_label
12329	Q7147590	person	raw_qid_label
12330	Q7147636	person	raw_qid_label
12331	Q7148276	person	raw_qid_label
12332	Q7149047	person	raw_qid_label
12333	Q7149372	person	raw_qid_label
12334	Q7151004	person	raw_qid_label
12335	Q7151931	person	raw_qid_label
12336	Q7152044	person	raw_qid_label
12338	Q7152983	person	raw_qid_label
12339	Q7153545	person	raw_qid_label
12340	Q7155101	person	raw_qid_label
12341	Q7156075	person	raw_qid_label
12343	Q7164334	person	raw_qid_label
12344	Q7172459	person	raw_qid_label
12345	Q7172576	person	raw_qid_label
12346	Q7172956	person	raw_qid_label
12347	Q7172974	person	raw_qid_label
12348	Q7173458	person	raw_qid_label
12350	Q7173760	person	raw_qid_label
12351	Q7175107	person	raw_qid_label
12352	Q7175383	person	raw_qid_label
12353	Q7175482	person	raw_qid_label
12354	Q7175501	person	raw_qid_label
12355	Q7175594	person	raw_qid_label
12356	Q7175748	person	raw_qid_label
12357	Q7176079	person	raw_qid_label
12359	Q7177819	person	raw_qid_label
12360	Q7177840	person	raw_qid_label
12361	Q7177900	person	raw_qid_label
12362	Q7179181	person	raw_qid_label
12363	Q7182495	person	raw_qid_label
12364	Q7183387	person	raw_qid_label
12366	Q7184351	person	raw_qid_label
12367	Q7184510	person	raw_qid_label
12368	Q7185780	person	raw_qid_label
12369	Q7188544	person	raw_qid_label
12371	Q7196071	organization	raw_qid_label
12372	Q7201159	work	raw_qid_label
12374	Q7235098	work	raw_qid_label
12375	Q7265209	person	raw_qid_label
12376	Q7270712	person	raw_qid_label
12377	Q7279245	person	raw_qid_label
12378	Q7282171	person	raw_qid_label
12379	Q7287223	person	raw_qid_label
12381	Q7297882	person	raw_qid_label
12382	Q7298099	person	raw_qid_label
12383	Q7299167	person	raw_qid_label
12384	Q7301679	person	raw_qid_label
12386	Q7304788	work	raw_qid_label
12387	Q7304995	work	raw_qid_label
12388	Q7305106	work	raw_qid_label
12389	Q7306012	person	raw_qid_label
12390	Q7307916	organization	raw_qid_label
12391	Q7317522	person	raw_qid_label
12392	Q7317586	work	raw_qid_label
12393	Q7319286	person	raw_qid_label
12394	Q7324187	person	raw_qid_label
12395	Q7324592	person	raw_qid_label
12396	Q7324849	person	raw_qid_label
12397	Q7324933	person	raw_qid_label
12398	Q7325992	person	raw_qid_label
12399	Q7326288	person	raw_qid_label
12400	Q7327718	person	raw_qid_label
12401	Q7328292	person	raw_qid_label
12402	Q7328376	person	raw_qid_label
12403	Q7330268	person	raw_qid_label
12404	Q7331286	person	raw_qid_label
12405	Q7332254	person	raw_qid_label
12406	Q7333925	person	raw_qid_label
12407	Q7336358	person	raw_qid_label
12408	Q7336613	person	raw_qid_label
12410	Q7336944	work	raw_qid_label
12411	Q7339664	organization	raw_qid_label
12412	Q7340285	person	raw_qid_label
12413	Q7340508	person	raw_qid_label
12414	Q7340678	person	raw_qid_label
12415	Q7340803	person	raw_qid_label
12416	Q7341222	person	raw_qid_label
12417	Q7341295	person	raw_qid_label
12418	Q7341609	person	raw_qid_label
12419	Q7341656	person	raw_qid_label
12420	Q7342447	person	raw_qid_label
12421	Q7342955	person	raw_qid_label
12422	Q7343810	person	raw_qid_label
12423	Q7344267	person	raw_qid_label
12424	Q7344291	person	raw_qid_label
12426	Q7345626	person	raw_qid_label
12427	Q7346593	organization	raw_qid_label
12429	Q7349042	person	raw_qid_label
12430	Q7349339	person	raw_qid_label
12431	Q7351271	person	raw_qid_label
12432	Q7352232	person	raw_qid_label
12433	Q7352302	person	raw_qid_label
12435	Q7357816	person	raw_qid_label
12436	Q7359088	person	raw_qid_label
12437	Q7360106	person	raw_qid_label
12438	Q7360827	person	raw_qid_label
12439	Q7363087	person	raw_qid_label
12440	Q7363896	person	raw_qid_label
12441	Q7364014	person	raw_qid_label
12442	Q7364206	person	raw_qid_label
12443	Q7364630	person	raw_qid_label
12444	Q7365062	person	raw_qid_label
12445	Q7367236	person	raw_qid_label
12446	Q7367351	person	raw_qid_label
12447	Q7367743	person	raw_qid_label
12448	Q7369286	person	raw_qid_label
12450	Q7372591	person	raw_qid_label
12451	Q7372779	person	raw_qid_label
12452	Q7372960	person	raw_qid_label
12454	Q7373408	person	raw_qid_label
12455	Q7377580	person	raw_qid_label
12456	Q7379280	person	raw_qid_label
12457	Q7379609	person	raw_qid_label
12458	Q7381858	person	raw_qid_label
12461	Q7405129	person	raw_qid_label
12463	Q7405176	person	raw_qid_label
12464	Q7405616	person	raw_qid_label
12465	Q7406596	organization	raw_qid_label
12466	Q7416461	person	raw_qid_label
12467	Q7417274	person	raw_qid_label
12468	Q7421614	person	raw_qid_label
12469	Q7422479	person	raw_qid_label
12470	Q7423929	work	raw_qid_label
12471	Q7437216	person	raw_qid_label
12472	Q7439380	person	raw_qid_label
12473	Q7441137	person	raw_qid_label
12474	Q7441203	person	raw_qid_label
12475	Q7441436	person	raw_qid_label
12477	Q7447135	person	raw_qid_label
12478	Q7447658	work	raw_qid_label
12479	Q7452007	person	raw_qid_label
12480	Q7453139	person	raw_qid_label
12481	Q7453264	person	raw_qid_label
12483	Q7489969	person	raw_qid_label
12484	Q7490230	person	raw_qid_label
12486	Q7493172	person	raw_qid_label
12487	Q7495432	person	raw_qid_label
12488	Q7497581	person	raw_qid_label
12490	Q7500141	person	raw_qid_label
12491	Q7506997	person	raw_qid_label
12492	Q7509236	person	raw_qid_label
12493	Q7511581	person	raw_qid_label
12494	Q7514003	organization	raw_qid_label
12495	Q7517036	person	raw_qid_label
12496	Q7518223	person	raw_qid_label
12497	Q7528238	person	raw_qid_label
12498	Q7531493	person	raw_qid_label
12499	Q7532146	work	raw_qid_label
12501	Q7541824	person	raw_qid_label
12502	Q7544227	work	raw_qid_label
12503	Q7553681	person	raw_qid_label
12504	Q7555529	person	raw_qid_label
12505	Q7557563	work	raw_qid_label
12506	Q7559101	work	raw_qid_label
12507	Q7559481	work	raw_qid_label
12508	Q7560179	work	raw_qid_label
12511	Q7599135	person	raw_qid_label
12512	Q7599424	person	raw_qid_label
12513	Q7599559	person	raw_qid_label
12514	Q7607335	person	raw_qid_label
12515	Q7608860	person	raw_qid_label
12516	Q7609567	person	raw_qid_label
12518	Q7610295	person	raw_qid_label
12519	Q7610468	person	raw_qid_label
12520	Q7610883	person	raw_qid_label
12521	Q7612676	person	raw_qid_label
12522	Q7612703	person	raw_qid_label
12523	Q7614407	person	raw_qid_label
12524	Q7614987	person	raw_qid_label
12525	Q7615122	person	raw_qid_label
12529	Q7626409	person	raw_qid_label
12530	Q7626779	person	raw_qid_label
12531	Q7628949	person	raw_qid_label
12533	Q7640524	organization	raw_qid_label
12534	Q7647934	person	raw_qid_label
12535	Q7648101	person	raw_qid_label
12536	Q7648152	person	raw_qid_label
12537	Q7649867	person	raw_qid_label
12539	Q7650771	person	raw_qid_label
12540	Q7651401	person	raw_qid_label
12541	Q7651436	person	raw_qid_label
12542	Q7659422	person	raw_qid_label
12543	Q7664635	person	raw_qid_label
12544	Q7666104	person	raw_qid_label
12545	Q7670576	work	raw_qid_label
12546	Q7678119	person	raw_qid_label
12547	Q7678126	person	raw_qid_label
12548	Q7678173	person	raw_qid_label
12549	Q7687064	person	raw_qid_label
12550	Q7687949	person	raw_qid_label
12551	Q7688099	person	raw_qid_label
12553	Q7690553	person	raw_qid_label
12554	Q7692936	person	raw_qid_label
12555	Q7693140	person	raw_qid_label
12556	Q7693309	person	raw_qid_label
12558	Q7699059	person	raw_qid_label
12559	Q7701884	person	raw_qid_label
12560	Q7702156	person	raw_qid_label
12561	Q7702233	person	raw_qid_label
12562	Q7704046	person	raw_qid_label
12563	Q7704327	person	raw_qid_label
12564	Q7706846	person	raw_qid_label
12565	Q7706872	person	raw_qid_label
12567	Q7716628	person	raw_qid_label
12568	Q7716808	organization	raw_qid_label
12573	Q7736023	organization	raw_qid_label
12574	Q7740170	group	raw_qid_label
12577	Q7773909	work	raw_qid_label
12578	Q7777150	person	raw_qid_label
12580	Q7800607	person	raw_qid_label
12581	Q7801928	person	raw_qid_label
12582	Q7803434	person	raw_qid_label
12584	Q7810160	person	raw_qid_label
12585	Q7811290	work	raw_qid_label
12586	Q7812065	person	raw_qid_label
12587	Q7812693	person	raw_qid_label
12588	Q7814844	person	raw_qid_label
12589	Q7815546	person	raw_qid_label
12590	Q7815867	person	raw_qid_label
12591	Q7816761	person	raw_qid_label
12592	Q7819449	person	raw_qid_label
12593	Q7820524	person	raw_qid_label
12594	Q7821389	person	raw_qid_label
12595	Q7821745	person	raw_qid_label
12596	Q7822084	person	raw_qid_label
12598	Q7822920	person	raw_qid_label
12599	Q7822983	person	raw_qid_label
12601	Q7823541	person	raw_qid_label
12602	Q7827688	person	raw_qid_label
12603	Q7827769	person	raw_qid_label
12604	Q7827812	person	raw_qid_label
12605	Q7830597	work	raw_qid_label
12606	Q7832268	work	raw_qid_label
12607	Q7836314	person	raw_qid_label
12608	Q7838463	person	raw_qid_label
12609	Q7841130	person	raw_qid_label
12610	Q7851280	person	raw_qid_label
12611	Q7858059	work	raw_qid_label
12612	Q7859717	person	raw_qid_label
12613	Q7860058	person	raw_qid_label
12614	Q7880864	person	raw_qid_label
12615	Q7886491	person	raw_qid_label
12616	Q7908495	person	raw_qid_label
12617	Q7910992	person	raw_qid_label
12619	Q7922461	person	raw_qid_label
12620	Q7923503	organization	raw_qid_label
12621	Q7924768	person	raw_qid_label
12622	Q7924786	person	raw_qid_label
12623	Q7924852	person	raw_qid_label
12624	Q7926158	person	raw_qid_label
12625	Q7926462	person	raw_qid_label
12627	Q7931660	person	raw_qid_label
12628	Q7937835	organization	raw_qid_label
12629	Q7938848	person	raw_qid_label
12630	Q7938856	person	raw_qid_label
12631	Q7939027	person	raw_qid_label
12632	Q7940562	person	raw_qid_label
12634	Q7940775	person	raw_qid_label
12635	Q7940795	person	raw_qid_label
12636	Q7941449	person	raw_qid_label
12637	Q7944129	person	raw_qid_label
12639	Q7959885	person	raw_qid_label
12640	Q7962874	person	raw_qid_label
12641	Q7964340	person	raw_qid_label
12642	Q7965932	person	raw_qid_label
12643	Q7966085	person	raw_qid_label
12644	Q7967550	person	raw_qid_label
12645	Q7968994	person	raw_qid_label
12646	Q7970037	person	raw_qid_label
12647	Q7970349	person	raw_qid_label
12648	Q7983955	person	raw_qid_label
12650	Q8001625	person	raw_qid_label
12651	Q8001823	person	raw_qid_label
12653	Q8007137	person	raw_qid_label
12654	Q8007234	person	raw_qid_label
12655	Q8014107	person	raw_qid_label
12656	Q8014764	person	raw_qid_label
12657	Q8015153	person	raw_qid_label
12660	Q8017559	person	raw_qid_label
12661	Q8019179	person	raw_qid_label
12662	Q8025369	person	raw_qid_label
12664	Q8031969	person	raw_qid_label
12665	Q8032562	work	raw_qid_label
12666	Q8039957	person	raw_qid_label
12667	Q8046173	work	raw_qid_label
12668	Q8046714	person	raw_qid_label
12669	Q8053800	person	raw_qid_label
12670	Q8054508	person	raw_qid_label
12671	Q8054756	person	raw_qid_label
12672	Q8056023	person	raw_qid_label
12673	Q8062073	person	raw_qid_label
12674	Q8062520	person	raw_qid_label
12675	Q8062653	person	raw_qid_label
12676	Q8062724	person	raw_qid_label
12677	Q8062740	person	raw_qid_label
12678	Q8067970	person	raw_qid_label
12679	Q8068253	person	raw_qid_label
12680	Q8068615	organization	raw_qid_label
12681	Q8073370	person	raw_qid_label
12682	Q8074157	work	raw_qid_label
12683	Q8074337	person	raw_qid_label
12684	Q8075470	person	raw_qid_label
12685	Q8193527	work	raw_qid_label
12686	Q8205814	person	raw_qid_label
12687	Q8220387	person	raw_qid_label
12689	Q8338697	person	raw_qid_label
12690	Q8345241	person	raw_qid_label
12691	Q8346795	person	raw_qid_label
12692	Q8353750	person	raw_qid_label
12694	Q8862921	person	raw_qid_label
12695	Q8933225	person	raw_qid_label
12696	Q8980121	person	raw_qid_label
12697	Q8985820	person	raw_qid_label
12698	Q8998251	person	raw_qid_label
12699	Q9001532	person	raw_qid_label
12700	Q9003896	person	raw_qid_label
12703	Q9017379	person	raw_qid_label
12705	Q9028781	person	raw_qid_label
12706	Q9051586	person	raw_qid_label
12707	Q9065950	person	raw_qid_label
12708	Q9071120	person	raw_qid_label
12709	Q9087085	person	raw_qid_label
12710	Q9094680	person	raw_qid_label
12711	Q9114667	person	raw_qid_label
12712	Q9124493	person	raw_qid_label
12713	Q9137924	person	raw_qid_label
12714	Q9148166	person	raw_qid_label
12715	Q9151554	person	raw_qid_label
12716	Q9152989	person	raw_qid_label
12717	Q9153018	person	raw_qid_label
12718	Q9155401	person	raw_qid_label
12719	Q9160680	person	raw_qid_label
12720	Q9160710	person	raw_qid_label
12722	Q9166209	person	raw_qid_label
12723	Q9187796	person	raw_qid_label
12724	Q9199336	person	raw_qid_label
12725	Q9209736	person	raw_qid_label
12727	Q9253228	person	raw_qid_label
12728	Q9254854	person	raw_qid_label
12729	Q9256520	person	raw_qid_label
12730	Q9256662	person	raw_qid_label
12732	Q9276037	person	raw_qid_label
12733	Q9282156	person	raw_qid_label
12734	Q9286035	person	raw_qid_label
12735	Q9301172	person	raw_qid_label
12736	Q9310340	group	raw_qid_label
12737	Q9311193	person	raw_qid_label
12738	Q9312867	person	raw_qid_label
12739	Q9320561	person	raw_qid_label
12741	Q9342073	person	raw_qid_label
12742	Q9342138	person	raw_qid_label
12743	Q9342512	person	raw_qid_label
12744	Q9343509	person	raw_qid_label
12746	Q9345938	person	raw_qid_label
12747	Q9352716	person	raw_qid_label
12748	Q9354308	person	raw_qid_label
12749	Q9354381	person	raw_qid_label
12750	Q9354524	person	raw_qid_label
12751	Q9354938	person	raw_qid_label
12752	Q9359629	person	raw_qid_label
12753	Q9359700	person	raw_qid_label
12754	Q9360010	person	raw_qid_label
12755	Q9360250	person	raw_qid_label
12756	Q9370188	person	raw_qid_label
12757	Q9372058	organization	raw_qid_label
12758	Q9373461	person	raw_qid_label
